uri,uriTitulacion,ou_asignatura,ou_caracterAsignatura,ou_materiaAsignatura,ou_numeroMatriculados,ou_moduloAsignatura,ou_asignatura_code,areasConocimiento,ou_asignatura_courseTitle,ou_asignatura_ects,ou_asignatura_temporalidadAsignatura,ou_cursoAcademico
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/500799-0122-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0122-grado-en-fisica,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/500799-astrofisica-2019-2020,OBLIGATORIA,FÍSICA MODERNA,17,OBLIGATORIA,500799,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/390-fisica-atomica-molecular-y-nuclear,ASTROFÍSICA,6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/501169-1211-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1211-grado-en-ingenieria-forestal-y-del-medio-natural,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/501169-fisica-2019-2020,FORMACIÓN BÁSICA,FÍSICA,32,FORMACIÓN BÁSICA,501169,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/385-fisica-aplicada,FÍSICA,6,Segundo Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/502699-0136-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0136-grado-en-biotecnologia,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/502699-bioetica-y-experimentacion-animal-2019-2020,OBLIGATORIA,BIOÉTICA Y EXPERIMENTACIÓN ANIMAL,33,BIOÉTICA Y EXPERIMENTACIÓN ANIMAL,502699,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/819-zoologia,BIOÉTICA Y EXPERIMENTACIÓN ANIMAL,6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/500744-0211-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0211-grado-en-fisioterapia,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/500744-afecciones-medico-quirurgicas-ii-2019-2020,FORMACIÓN BÁSICA,AFECCIONES MÉDICAS Y QUIRÚRGICAS Y SUS TRATAMIENTOS,38,FORMACIÓN BÁSICA,500744,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/090-cirugia  http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/610-medicina,AFECCIONES MÉDICO-QUIRÚRGICAS II,6,Segundo Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/401665-0518-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0518-mu-en-ingenieria-agronomica,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/401665-ingenieria-de-la-construccion-en-infraestructuras-2019-2020,OBLIGATORIA,INGENIERÍA DE LA CONSTRUCCIÓN E INFRAESTRUCTURAS,8,TECNOLOGÍA Y PLANIFICACIÓN DEL MEDIO RURAL,401665,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/500-ingenieria-agroforestal,INGENIERÍA DE LA CONSTRUCCIÓN EN INFRAESTRUCTURAS,5,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/502950-0724-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0724-grado-en-educacion-primaria-modalidad-bilingue-espanol-ingles,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/502950-didactica-de-la-educacion-fisica-en-primaria-2019-2020,OPTATIVA,MENCIÓN EN EDUCACIÓN FÍSICA,4,ITINERARIOS DE INTENSIFICACIÓN,502950,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/187-didactica-de-la-expresion-corporal,DIDÁCTICA DE LA EDUCACIÓN FÍSICA EN PRIMARIA,6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/500464-0715-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0715-grado-en-educacion-social,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/500464-tecnicas-de-investigacion-en-educacion-social-2019-2020,OBLIGATORIA,DIAGNOSTICO Y EVALUACIÓN DE LA INTERVENCIÓN SOCIAL,92,FORMACIÓN OBLIGATORIA,500464,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/625-metodos-de-investigacion-y-diagnostico-en-educac,TÉCNICAS DE INVESTIGACIÓN EN EDUCACIÓN SOCIAL,6,Segundo Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/500596-1210-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1210-grado-en-enfermeria-plasencia,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/500596-fundamentos-de-enfermeria-ii-2019-2020,FORMACIÓN BÁSICA,FUNDAMENTOS DE ENFERMERÍA,104,CIENCIAS BÁSICAS,500596,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/255-enfermeria,FUNDAMENTOS DE ENFERMERÍA II,6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/502717-1010-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1010-grado-en-bioquimica,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/502717-biologia-celular-2019-2020,FORMACIÓN BÁSICA,BIOLOGÍA CELULAR,36,FUNDAMENTOS DE BIOLOGÍA, MICROBIOLOGÍA Y GENÉTICA,502717,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/025-anatomia-y-anatomia-patologica-comparada,BIOLOGÍA CELULAR,6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/501132-0511-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0511-grado-en-ingenieria-de-las-explotaciones-agropecuarias,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/501132-bases-de-la-produccion-animal-2019-2020,OBLIGATORIA,BASES DE LA PRODUCCIÓN ANIMAL,28,COMÚN A LA RAMA AGRICOLA,501132,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/700-produccion-animal,BASES DE LA PRODUCCIÓN ANIMAL,6,Segundo Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/500285-0903-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0903-grado-en-ciencias-de-la-actividad-fisica-y-del-deporte,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/500285-direccion-y-marketing-de-servicios-deportivos-2019-2020,OBLIGATORIA,GESTIÓN DEPORTIVA,120,GESTIÓN Y RECREACIÓN DEPORTIVA,500285,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/650-organizacion-de-empresas,DIRECCIÓN Y MARKETING DE SERVICIOS DEPORTIVOS,6,Segundo Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/500176-0120-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0120-grado-en-biologia,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/500176-estructura-y-funcion-de-las-biomoleculas-2019-2020,FORMACIÓN BÁSICA,BIOLOGÍA,134,FORMACIÓN BÁSICA,500176,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/060-bioquimica-y-biologia-molecular,ESTRUCTURA Y FUNCIÓN DE LAS BIOMOLÉCULAS,6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/502897-0310-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0310-grado-en-criminologia,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/502897-introduccion-a-la-psicologia-y-la-psicopatologia-2019-2020,FORMACIÓN BÁSICA,PSICOLOGÍA,18,FORMACIÓN BÁSICA,502897,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/680-personalidad-evaluacion-y-tratamiento-psicologic,INTRODUCCIÓN A LA PSICOLOGÍA Y LA PSICOPATOLOGÍA,6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/502426-1190-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1190-pceo-administracion-y-direccion-de-empresas-y-derecho,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/502426-derecho-de-familia-2019-2020,OBLIGATORIA,,42,,502426,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/130-derecho-civil,DERECHO DE FAMILIA,6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/500010-1112-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1112-grado-en-administracion-y-direccion-de-empresas-badajoz,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/500010-administracion-de-la-empresa-i-2019-2020,OBLIGATORIA,ADMINISTRACIÓN,83,ADMINISTRACIÓN DE EMPRESAS,500010,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/650-organizacion-de-empresas,ADMINISTRACIÓN DE LA EMPRESA I,6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/501647-0617-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0617-grado-en-educacion-primaria-badajoz,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/501647-el-juego-y-las-actividades-fisico-deportivas-2019-2020,OPTATIVA,MENCIÓN EN EDUCACIÓN FÍSICA,58,ITINERARIOS DE INTENSIFICACIÓN,501647,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/187-didactica-de-la-expresion-corporal,EL JUEGO Y LAS ACTIVIDADES FÍSICO - DEPORTIVAS,6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/500048-1411-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1411-grado-en-finanzas-y-contabilidad,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/500048-contabilidad-financiera-2019-2020,FORMACIÓN BÁSICA,EMPRESA,25,FORMACIÓN BÁSICA,500048,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/230-economia-financiera-y-contabilidad,CONTABILIDAD FINANCIERA,6,Segundo Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/501480-0431-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0431-grado-en-lenguas-y-literaturas-modernas-portugues,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/501480-segundo-idioma-iii-italiano-2019-2020,OBLIGATORIA,SEGUNDO IDIOMA (NIVEL AVANZADO),7,SEGUNDO IDIOMA Y LITERATURAS COMPARADAS,501480,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/350-filologia-italiana,SEGUNDO IDIOMA III (ITALIANO),6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/502877-0724-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0724-grado-en-educacion-primaria-modalidad-bilingue-espanol-ingles,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/502877-ingles-para-primaria-ii-2019-2020,OPTATIVA,MENCIÓN EN LENGUA EXTRANJERA: INGLÉS,56,ITINERARIOS DE INTENSIFICACIÓN,502877,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/345-filologia-inglesa,INGLÉS PARA PRIMARIA II,6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/500177-0121-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0121-grado-en-ciencias-ambientales,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/500177-fisica-i-2019-2020,FORMACIÓN BÁSICA,FÍSICA,20,FORMACIÓN BÁSICA,500177,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/250-electronica  http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/385-fisica-aplicada  http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/395-fisica-de-la-materia-condensada  http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/398-fisica-de-la-tierra  http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/647-optica,FÍSICA I,6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/502361-1411-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1411-grado-en-finanzas-y-contabilidad,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/502361-trabajo-fin-de-grado-2019-2020,TRABAJO DE FIN DE GRADO,TRABAJO FIN DE GRADO,27,PRÁCTICAS EXTERNAS Y TRABAJO FIN DE GRADO,502361,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/095-comercializacion-e-investigacion-de-mercados  http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/140-derecho-del-trabajo-y-de-la-seguridad-social  http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/150-derecho-financiero-y-tributario  http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/165-derecho-mercantil  http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/225-economia-aplicada  http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/230-economia-financiera-y-contabilidad  http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/265-estadistica-e-investigacion-operativa  http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/345-filologia-inglesa  http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/480-historia-e-instituciones-economicas  http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/570-lenguajes-y-sistemas-informaticos  http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/595-matematica-aplicada  http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/650-organizacion-de-empresas,TRABAJO FIN DE GRADO,6,Indefinida,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/401539-0436-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0436-mu-en-investigacion-en-humanidades,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/401539-investigacion-en-historia-del-arte-4-2019-2020,OPTATIVA,ESPECIALIDAD EN GEOGRAFÍA, HISTORIA E HISTORIA DEL ARTE,4,MÓDULO ESPECÍFICO,401539,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/465-historia-del-arte,INVESTIGACIÓN EN HISTORIA DEL ARTE 4,6,Segundo Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/401467-0435-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0435-mu-ensenanza-de-espanol-como-lengua-extranjera,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/401467-pragmatica-e-interculturalidad-en-el-aula-de-ele-2019-2020,OBLIGATORIA,,24,,401467,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/575-linguistica-general,PRAGMÁTICA E INTERCULTURALIDAD EN EL AULA DE ELE,6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/502710-0136-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0136-grado-en-biotecnologia,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/502710-practicas-externas-2019-2020,OPTATIVA,PRÁCTICAS EXTERNAS,27,OPTATIVO,502710,,PRÁCTICAS EXTERNAS,6,Indefinida,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/500064-1407-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1407-grado-en-administracion-y-direccion-de-empresas-caceres,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/500064-derecho-laboral-2019-2020,OBLIGATORIA,DERECHO DE LA EMPRESA,83,MARCO JURÍDICO Y FISCALIDAD,500064,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/140-derecho-del-trabajo-y-de-la-seguridad-social,DERECHO LABORAL,6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/401758-0825-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0825-mu-en-investigacion-en-ingenieria-y-arquitectura,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/401758-complemento-formacion-aplicaciones-informaticas-para-la-ingenieria-2019-2020,COMPLEMENTO DE FORMACION,,0,,401758,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/305-expresion-grafica-en-la-ingenieria  http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/570-lenguajes-y-sistemas-informaticos,COMPLEMENTO FORMACIÓN: APLICACIONES INFORMATICAS PARA LA INGENIERIA,6,Segundo Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/502915-0310-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0310-grado-en-criminologia,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/502915-metodologia-de-la-investigacion-en-ciencias-sociales-2019-2020,OBLIGATORIA,SOCIOLOGÍA,18,FORMACIÓN OBLIGATORIA,502915,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/625-metodos-de-investigacion-y-diagnostico-en-educac,METODOLOGÍA DE LA INVESTIGACIÓN EN CIENCIAS SOCIALES,6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/502382-1632-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1632-grado-en-ingenieria-informatica-en-ingenieria-del-software,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/502382-algebra-lineal-2019-2020,FORMACIÓN BÁSICA,MATEMÁTICAS,114,FORMACIÓN BÁSICA,502382,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/595-matematica-aplicada,ÁLGEBRA LINEAL,6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/501570-0616-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0616-grado-en-educacion-infantil-badajoz,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/501570-habilidades-metalinguisticas-para-el-ingles-2019-2020,OPTATIVA,ITINERARIO DE INTENSIFICACIÓN EN HABILIDADES COMUNICATIVAS Y LENGUAS EXTRANJERAS,11,ITINERARIO DE INTENSIFICACIÓN,501570,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/345-filologia-inglesa,HABILIDADES METALINGÚÍSTICAS PARA EL INGLÉS,6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/501519-0431-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0431-grado-en-lenguas-y-literaturas-modernas-portugues,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/501519-segundo-idioma-iii-frances-2019-2020,OBLIGATORIA,SEGUNDO IDIOMA (NIVEL AVANZADO),2,SEGUNDO IDIOMA Y LITERATURAS COMPARADAS,501519,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/335-filologia-francesa,SEGUNDO IDIOMA III (FRANCÉS),6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/400812-1638-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/1638-mu-en-investigacion-en-ingenieria-y-arquitectura,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/400812-iniciacion-a-la-investigacion-tecnologica-2019-2020,OBLIGATORIA,INICIACIÓN A LA INVESTIGACIÓN TECNOLÓGICA,0,FORMACIÓN METODOLÓGICA,400812,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/035-arquitectura-y-tecnologia-de-computadores,INICIACIÓN A LA INVESTIGACIÓN TECNOLÓGICA,6,Primer Semestre,2019-2020
